id,Text,image,,,
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : kitchen,dining , drawing  , balcony",resized_images\image_0.png,,,
1032,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room,sitting, dining, kitchen, Covered Verandah , balcony",resized_images\image_1032.png,,,
1047,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : living room, pooja , kitchen, utility",resized_images\image_1047.png,,,
1048,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility , balcony",resized_images\image_1048.png,,,
1070,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, passage",resized_images\image_1070.png,,,
1083,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, service verandah , balcony",resized_images\image_1083.png,,,
1112,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_1112.png,,,
1144,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lobby , Porch Area , Open To Sky , Servant Room ,Sitout , Lawn",resized_images\image_1144.png,,,
1163,"bedrooms : 1 | toilet :2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",resized_images\image_1163.png,,,
1175,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, utility , verandah",resized_images\image_1175.png,,,
1196,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, dining , garden , parking , wash",resized_images\image_1196.png,,,
1207,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja , store , study , balcony",resized_images\image_1207.png,,,
1211,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, pooja , store , verandah , parking , utility",resized_images\image_1211.png,,,
1213,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_1213.png,,,
1216,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, lobby, kitchen, front lawn , rear lawn",resized_images\image_1216.png,,,
1232,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking , utility",resized_images\image_1232.png,,,
1242,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room . Dining , kitchen , parking , verandah , wash area",resized_images\image_1242.png,,,
1245,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen , wash",resized_images\image_1245.png,,,
1248,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 0 | features : drawing room, dining, kitchen, servant room , study room , balcony ",resized_images\image_1248.png,,,
1253,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah",resized_images\image_1253.png,,,
1265,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, lobby , service room , balcony , passage",resized_images\image_1265.png,,,
1286,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_1286.png,,,
1287,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed,  kitchen, utility",resized_images\image_1287.png,,,
1302,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lift , foyer",resized_images\image_1302.png,,,
1306,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony , utility, kitchen",resized_images\image_1306.png,,,
1314,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_1314.png,,,
1318,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features :upper floor : living room, study room, sit out , puja        lower floor :parking , living room , dining , kitchen , utility , store , pooja",resized_images\image_1318.png,,,
1332,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, balcony",resized_images\image_1332.png,,,
1335,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : study, dining, kitchen, terrace , balcony , puja ",resized_images\image_1335.png,,,
1336,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : living room, dining, kitchen, lift, HOME THEATER , puja , utility , sit out",resized_images\image_1336.png,,,
1356,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room,dining , kitchen , balcony",resized_images\image_1356.png,,,
1357,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen , balcony",resized_images\image_1357.png,,,
1421,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen, balcony",resized_images\image_1421.png,,,
1426,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen , study",resized_images\image_1426.png,,,
1446,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking , store , front lawn , rear lawn ",resized_images\image_1446.png,,,
1463,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",resized_images\image_1463.png,,,
1468,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen,rear lawn",resized_images\image_1468.png,,,
1472,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen  , balcony",resized_images\image_1472.png,,,
1480,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility , balcony",resized_images\image_1480.png,,,
1499,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : garden , store , kitchen , dining , wash , outdoor , puja , foyer , parking , living room , Personal Garden , Otta , up",resized_images\image_1499.png,,,
1523,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, foyer , utility , study",resized_images\image_1523.png,,,
1525,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, lobby, kitchen , balcony ",resized_images\image_1525.png,,,
1568,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, wash area",resized_images\image_1568.png,,,
1628,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility",resized_images\image_1628.png,,,
1630,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : drawing  room, dining, kitchen, balcony , Servant Room",resized_images\image_1630.png,,,
1631,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, verandah , front lawn , rear lawn ",resized_images\image_1631.png,,,
1632,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony,terrace, kitchen",resized_images\image_1632.png,,,
1633,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : hall, kitchen , balcony",resized_images\image_1633.png,,,
1634,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen , dining , balcony",resized_images\image_1634.png,,,
1636,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility , balcony",resized_images\image_1636.png,,,
1637,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility , foyer , balcony",resized_images\image_1637.png,,,
1638,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen",resized_images\image_1638.png,,,
1639,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen , balcony",resized_images\image_1639.png,,,
1640,"bedrooms : 2 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, Flower Bed",resized_images\image_1640.png,,,
1641,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed,terrace , kitchen",resized_images\image_1641.png,,,
1642,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, wash , balcony",resized_images\image_1642.png,,,
1644,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby,passage, kitchen, balcony",resized_images\image_1644.png,,,
1645,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen , balcony , dry balcony",resized_images\image_1645.png,,,
1646,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, servant room , powder room , balcony",resized_images\image_1646.png,,,
1647,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : hall,dining , utility, kitchen , porch",resized_images\image_1647.png,,,
1648,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : hall, kitchen, kitchen",resized_images\image_1648.png,,,
1650,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : hall , kitchen, washing , balcony",resized_images\image_1650.png,,,
1652,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, balcony , drying yard , wash area",resized_images\image_1652.png,,,
1654,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony , utility",resized_images\image_1654.png,,,
1655,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_1655.png,,,
1662,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen",resized_images\image_1662.png,,,
1663,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : balcony lobby, kitchen",resized_images\image_1663.png,,,
1664,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_1664.png,,,
1666,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_1666.png,,,
1667,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby , foyer , study , balcony , passage , utility",resized_images\image_1667.png,,,
1668,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, parking , back yard , Chokadi",resized_images\image_1668.png,,,
1669,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, balcony, kitchen",resized_images\image_1669.png,,,
1672,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room, Lounge",resized_images\image_1672.png,,,
1673,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, balcony",resized_images\image_1673.png,,,
1675,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_1675.png,,,
1680,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, ba;cony",resized_images\image_1680.png,,,
1683,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_1683.png,,,
1686,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_1686.png,,,
1687,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace,flower red, kitchen",resized_images\image_1687.png,,,
1688,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room,dining, kitchen , balcony",resized_images\image_1688.png,,,
1690,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : hall , wash , passage , kitchen",resized_images\image_1690.png,,,
1692,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, parking , front lawn , rear lawn , verandah , passage",resized_images\image_1692.png,,,
1693,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_1693.png,,,
1696,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : drawing room, Family Lounge, kitchen, verandah, front lawn, rear lawn",resized_images\image_1696.png,,,
1698,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony , lobby , study , passage",resized_images\image_1698.png,,,
1701,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",resized_images\image_1701.png,,,
1703,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, garden , wash , store , parking, otta",resized_images\image_1703.png,,,
1706,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 2 | features : drawing room,dining, servant room, lobby, kitchen, balcony , wash",resized_images\image_1706.png,,,
1707,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, store, kitchen, balcony, dining , servant room , utility ",resized_images\image_1707.png,,,
1714,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,balcony",resized_images\image_1714.png,,,
1716,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_1716.png,,,
1722,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen , balcony",resized_images\image_1722.png,,,
1728,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_1728.png,,,
1732,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility , balcony , foyer",resized_images\image_1732.png,,,
